mp-ids,K_VRH
mp-372,241.0
mp-3721,159.0
mp-380,56.0
mp-38394,21.0
mp-390,179.0
mp-3955,29.0
mp-3998,120.0
mp-4076,141.0
mp-4096,189.0
mp-4189,60.0
mp-42,195.0
mp-42022,22.0
mp-4210,145.0
mp-4251,100.0
mp-4252,16.0
mp-4541,63.0
mp-4590,162.0
mp-48,122.0
mp-4813,181.0
mp-489,109.0
mp-4984,271.0
mp-500,22.0
mp-504741,193.0
mp-505110,144.0
mp-505572,113.0
mp-510412,232.0
mp-5186,100.0
mp-5304,194.0
mp-5373,186.0
mp-540111,12.0
mp-5410,218.0
mp-541014,8.0
mp-5427,116.0
mp-5436,202.0
mp-545788,59.0
mp-546790,67.0
mp-549158,122.0
mp-5492,79.0
mp-553932,20.0
mp-554451,52.0
mp-555293,7.0
mp-555296,103.0
mp-555763,69.0
mp-556004,36.0
mp-556225,23.0
mp-556927,36.0
mp-557373,16.0
mp-557837,19.0
mp-559390,76.0
mp-559976,39.0
mp-560530,117.0
mp-560620,72.0
mp-561412,75.0
mp-561490,20.0
mp-561536,104.0
mp-561894,121.0
mp-567406,75.0
mp-567589,77.0
mp-567630,32.0
mp-567653,163.0
mp-567817,13.0
mp-567891,57.0
mp-567948,7.0
mp-568177,52.0
mp-568233,6.0
mp-568286,118.0
mp-568347,14.0
mp-568404,31.0
mp-568428,14.0
mp-568536,21.0
mp-568544,35.0
mp-568654,57.0
mp-569066,6.0
mp-569249,203.0
mp-569289,10.0
mp-569346,39.0
mp-569594,251.0
mp-569794,195.0
mp-569834,74.0
mp-5699,43.0
mp-570293,165.0
mp-570428,62.0
mp-570641,214.0
mp-570673,159.0
mp-570690,213.0
mp-570747,11.0
mp-570910,19.0
mp-570930,15.0
mp-571030,133.0
mp-571160,65.0
mp-571247,136.0
mp-571339,57.0
mp-571594,15.0
mp-580364,121.0
mp-590,134.0
mp-5933,140.0
mp-600089,13.0
mp-603930,104.0
mp-606949,119.0
mp-613989,203.0
mp-617,48.0
mp-636328,178.0
mp-638,53.0
mp-643718,35.0
mp-644225,45.0
mp-6504,76.0
mp-6543,13.0
mp-6560,12.0
mp-669546,150.0
mp-673245,38.0
mp-674953,48.0
mp-676117,41.0
mp-677105,60.0
mp-685146,35.0
mp-689940,17.0
mp-695,168.0
mp-696752,27.0
mp-70,3.0
mp-7002,98.0
mp-7073,45.0
mp-715262,120.0
mp-7223,52.0
mp-7250,213.0
mp-7377,31.0
mp-7422,86.0
mp-7502,75.0
mp-752947,54.0
mp-753098,55.0
mp-753629,153.0
mp-753693,135.0
mp-753799,85.0
mp-753823,184.0
mp-754358,58.0
mp-754954,23.0
mp-755021,238.0
mp-756235,19.0
mp-758835,119.0
mp-7589,104.0
mp-76,12.0
mp-760415,25.0
mp-760432,93.0
mp-760439,211.0
mp-761568,128.0
mp-764949,46.0
mp-768680,8.0
mp-768864,66.0
mp-7709,96.0
mp-770997,125.0
mp-774736,43.0
mp-776404,195.0
mp-777422,100.0
mp-7787,137.0
mp-784630,233.0
mp-7926,23.0
mp-7938,73.0
mp-7955,28.0
mp-8059,25.0
mp-830,177.0
mp-850062,114.0
mp-8566,86.0
mp-861,130.0
mp-861498,53.0
mp-861505,40.0
mp-861913,48.0
mp-861992,144.0
mp-862432,122.0
mp-862775,154.0
mp-864602,40.0
mp-864764,249.0
mp-864935,112.0
mp-864937,43.0
mp-864948,169.0
mp-864959,104.0
mp-865000,181.0
mp-865082,34.0
mp-865109,37.0
mp-865150,87.0
mp-865281,97.0
mp-865504,84.0
mp-865583,41.0
mp-865900,110.0
mp-865939,30.0
mp-866081,104.0
mp-866178,45.0
mp-866194,30.0
mp-866271,116.0
mp-867192,28.0
mp-867202,12.0
mp-867205,11.0
mp-867342,22.0
mp-867699,25.0
mp-867800,56.0
mp-867876,59.0
mp-873,178.0
mp-8742,112.0
mp-8846,155.0
mp-8881,67.0
mp-8884,43.0
mp-8978,96.0
mp-9056,9.0
mp-909,8.0
mp-9490,34.0
mp-950995,27.0
mp-9514,134.0
mp-961678,93.0
mp-97,32.0
mp-971738,182.0
mp-971799,65.0
mp-971827,176.0
mp-971836,207.0
mp-971891,137.0
mp-971920,36.0
mp-972180,46.0
mp-972217,163.0
mp-972244,70.0
mp-972275,179.0
mp-972370,35.0
mp-972522,54.0
mp-972549,43.0
mp-972808,36.0
mp-972869,101.0
mp-972898,62.0
mp-972907,79.0
mp-972914,84.0
mp-972945,69.0
mp-972949,48.0
mp-972981,4.0
mp-973058,54.0
mp-973066,145.0
mp-973266,55.0
mp-973276,61.0
mp-973538,73.0
mp-973689,43.0
mp-973890,168.0
mp-973893,67.0
mp-973957,52.0
mp-973986,44.0
mp-974326,334.0
mp-974370,273.0
mp-974708,53.0
mp-975423,176.0
mp-975515,34.0
mp-975639,35.0
mp-975769,55.0
mp-975848,40.0
mp-975880,40.0
mp-975883,55.0
mp-975904,19.0
mp-975972,36.0
mp-976055,4.0
mp-976220,33.0
mp-976256,20.0
mp-976341,54.0
mp-976344,54.0
mp-976412,20.0
mp-976847,171.0
mp-976971,93.0
mp-977126,21.0
mp-977570,70.0
mp-978083,51.0
mp-978100,51.0
mp-978261,129.0
mp-978265,69.0
mp-978294,37.0
mp-978537,58.0
mp-978547,57.0
mp-978846,20.0
mp-978911,63.0
mp-978988,67.0
mp-979057,54.0
mp-979417,60.0
mp-979429,62.0
mp-979931,179.0
mp-979934,71.0
mp-980068,70.0
mp-980392,72.0
mp-981368,155.0
mp-982010,49.0
mp-982869,63.0
mp-982873,18.0
mp-982974,59.0
mp-983430,212.0
mp-984352,200.0
mp-984721,201.0
mp-984744,14.0
mp-984785,33.0
mp-985287,122.0
mp-985584,22.0
mp-9889,15.0
mp-989563,17.0
mp-989695,142.0
mp-99,44.0
mp-990448,100.0
mp-9947,213.0
mp-996980,91.0
mp-997098,155.0
mp-997108,28.0
mp-997182,140.0
mp-998196,30.0
mp-999124,78.0
mp-999539,87.0
mvc-13158,167.0
mvc-5096,50.0
mp-10003,191.0
mp-1001012,64.0
mp-10052,116.0
mp-10055,303.0
mp-10059,244.0
mp-1007656,195.0
mp-1008487,341.0
mp-1008559,170.0
mp-1008734,88.0
mp-1009083,57.0
mp-10092,40.0
mp-1009733,35.0
mp-10157,4.0
mp-10161,24.0
mp-1016200,52.0
mp-10166,28.0
mp-10172,9.0
mp-1017534,51.0
mp-1018009,51.0
mp-1018059,35.0
mp-1018096,46.0
mp-1018179,129.0
mp-10186,93.0
mp-1018684,53.0
mp-1018818,58.0
mp-10189,38.0
mp-1019266,54.0
mp-1019508,178.0
mp-10204,58.0
mp-10219,124.0
mp-1023129,40.0
mp-10250,69.0
mp-1025056,183.0
mp-1025067,157.0
mp-1025190,86.0
mp-1025219,44.0
mp-1025224,84.0
mp-1025252,14.0
mp-1025321,28.0
mp-1025364,92.0
mp-1025366,193.0
mp-1025386,183.0
mp-1025397,162.0
mp-1025408,113.0
mp-1027890,20.0
mp-1029337,147.0
mp-1029479,90.0
mp-10312,155.0
mp-1038814,35.0
mp-1039124,22.0
mp-1047,72.0
mp-10686,19.0
mp-1078,40.0
mp-11023,134.0
mp-11191,181.0
mp-11231,76.0
mp-11299,37.0
mp-11329,189.0
mp-11367,62.0
mp-11407,217.0
mp-11445,95.0
mp-11499,43.0
mp-11658,55.0
mp-1185,251.0
mp-1222,196.0
mp-12620,80.0
mp-127,8.0
mp-12736,199.0
mp-12862,159.0
mp-12867,112.0
mp-13071,80.0
mp-13138,106.0
mp-1320,68.0
mp-13456,70.0
mp-141,15.0
mp-144,43.0
mp-14476,120.0
mp-151,31.0
mp-153,37.0
mp-15397,197.0
mp-1547,124.0
mp-15722,308.0
mp-1575,53.0
mp-15803,52.0
mp-15895,79.0
mp-165,89.0
mp-16613,172.0
mp-16886,92.0
mp-1704,50.0
mp-1708,60.0
mp-1783,56.0
mp-17848,184.0
mp-1860,69.0
mp-18724,113.0
mp-188,225.0
mp-18922,136.0
mp-19019,147.0
mp-1902,138.0
mp-19181,139.0
mp-19279,104.0
mp-19306,176.0
mp-19400,188.0
mp-19414,38.0
mp-19417,166.0
mp-19862,61.0
mp-1995,92.0
mp-19968,48.0
mp-19983,103.0
mp-20086,64.0
mp-20133,280.0
mp-20155,101.0
mp-2016,149.0
mp-20175,82.0
mp-20320,20.0
mp-20439,56.0
mp-20440,146.0
mp-20745,40.0
mp-20760,72.0
mp-20901,77.0
mp-2098,198.0
mp-20983,154.0
mp-21078,169.0
mp-21109,70.0
mp-21286,144.0
mp-21377,37.0
mp-2168,28.0
mp-22040,102.0
mp-22052,66.0
mp-22220,146.0
mp-22289,184.0
mp-22566,47.0
mp-22752,80.0
mp-22810,48.0
mp-22817,12.0
mp-22863,8.0
mp-22966,2.0
mp-23034,31.0
mp-23095,34.0
mp-23305,14.0
mp-2341,65.0
mp-23431,10.0
mp-2413,39.0
mp-24148,123.0
mp-249,117.0
mp-25053,170.0
mp-2553,128.0
mp-256,122.0
mp-2564,19.0
mp-2572,26.0
mp-2573,60.0
mp-2589,129.0
mp-2699,61.0
mp-2739,5.0
mp-28250,23.0
mp-2827,148.0
mp-28283,16.0
mp-29009,21.0
mp-2910,46.0
mp-29111,172.0
mp-29456,27.0
mp-29617,99.0
mp-29647,59.0
mp-29806,10.0
mp-2990,72.0
mp-2998,163.0
mp-30040,33.0
mp-30047,115.0
mp-30177,120.0
mp-30242,79.0
mp-30245,48.0
mp-30418,114.0
mp-30468,75.0
mp-30485,22.0
mp-30536,89.0
mp-30562,87.0
mp-30594,146.0
mp-30603,137.0
mp-30655,132.0
mp-30725,64.0
mp-30848,110.0
mp-30858,228.0
mp-30876,103.0
mp-30885,79.0
mp-31326,40.0
mp-31411,115.0
mp-319,46.0
mp-33363,48.0
mp-33526,49.0
mp-3376,136.0
mp-33880,33.0
mp-34903,64.0
mp-3539,192.0
mp-35539,34.0
mp-35591,54.0
mp-36029,52.0
mp-36209,66.0
mp-36248,4.0
mp-3671,101.0
mp-36775,89.0
mp-36864,123.0
mp-37307,214.0
mp-37514,110.0
mp-37620,116.0
mp-381,248.0
mp-3886,124.0
mp-39681,103.0
mp-3988,75.0
mp-404,46.0
mp-4106,69.0
mp-4170,211.0
mp-4227,47.0
mp-4438,143.0
mp-4514,103.0
mp-4681,86.0
mp-4711,89.0
mp-4784,146.0
mp-486,102.0
mp-4930,183.0
mp-4962,113.0
mp-505215,67.0
mp-5076,144.0
mp-5223,185.0
mp-5318,114.0
mp-5388,44.0
mp-5409,132.0
mp-542316,270.0
mp-545467,51.0
mp-545974,121.0
mp-546711,33.0
mp-550,91.0
mp-550908,156.0
mp-553875,157.0
mp-553939,71.0
mp-554405,69.0
mp-554601,64.0
mp-554678,116.0
mp-555280,69.0
mp-555464,35.0
mp-556194,44.0
mp-556562,16.0
mp-556856,25.0
mp-557,30.0
mp-558852,104.0
mp-559612,25.0
mp-559676,28.0
mp-560927,122.0
mp-561367,5.0
mp-565,108.0
mp-5652,139.0
mp-567244,34.0
mp-567337,14.0
mp-567540,49.0
mp-567698,10.0
mp-567747,264.0
mp-567772,7.0
mp-568328,139.0
mp-568333,8.0
mp-568565,88.0
mp-568806,117.0
mp-5690,162.0
mp-569265,71.0
mp-569423,49.0
mp-569458,219.0
mp-569516,169.0
mp-569753,19.0
mp-570140,4.0
mp-570157,15.0
mp-570172,0.0
mp-570223,11.0
mp-570687,42.0
mp-570963,243.0
mp-571188,46.0
mp-571249,40.0
mp-571443,36.0
mp-571458,18.0
mp-571651,105.0
mp-5757,179.0
mp-58,4.0
mp-581707,121.0
mp-581833,17.0
mp-5921,192.0
mp-604318,4.0
mp-604908,16.0
mp-610917,2.0
mp-616378,16.0
mp-620290,81.0
mp-626689,44.0
mp-644278,95.0
mp-644500,102.0
mp-644607,4.0
mp-645159,162.0
mp-669918,189.0
mp-672233,2.0
mp-675701,42.0
mp-675748,42.0
mp-675902,62.0
mp-676512,50.0
mp-676540,14.0
mp-676586,43.0
mp-6930,27.0
mp-7000,29.0
mp-7006,173.0
mp-7048,186.0
mp-712,70.0
mp-7204,69.0
mp-7275,51.0
mp-738,71.0
mp-7434,36.0
mp-7459,20.0
mp-753304,7.0
mp-7541,43.0
mp-754311,18.0
mp-754349,110.0
mp-754403,174.0
mp-754553,132.0
mp-755309,10.0
mp-755435,77.0
mp-755450,130.0
mp-756630,193.0
mp-756638,214.0
mp-758052,76.0
mp-7582,21.0
mp-7599,171.0
mp-760381,77.0
mp-760411,99.0
mp-762225,48.0
mp-765195,87.0
mp-7655,49.0
mp-770635,114.0
mp-7753,140.0
mp-775757,216.0
mp-777413,155.0
mp-7790,179.0
mp-7823,84.0
mp-7897,17.0
mp-7904,55.0
mp-7949,38.0
mp-801,292.0
mp-809,131.0
mp-8096,93.0
mp-8191,20.0
mp-8211,14.0
mp-8320,70.0
mp-8352,134.0
mp-8377,25.0
mp-861510,57.0
mp-861652,109.0
mp-862,60.0
mp-862379,109.0
mp-862672,63.0
mp-862798,284.0
mp-864761,260.0
mp-864892,79.0
mp-864974,176.0
mp-865112,37.0
mp-865113,52.0
mp-865160,184.0
mp-865202,123.0
mp-865298,109.0
mp-865338,88.0
mp-865425,152.0
mp-865530,123.0
mp-865587,89.0
mp-865594,101.0
mp-865756,88.0
mp-865872,124.0
mp-865899,157.0
mp-865998,211.0
mp-866022,192.0
mp-866051,179.0
mp-866160,98.0
mp-866186,111.0
mp-866201,102.0
mp-867317,141.0
mp-867349,54.0
mp-8677,15.0
mp-867779,232.0
mp-867895,73.0
mp-8703,20.0
mp-8882,76.0
mp-8883,60.0
mp-917,56.0
mp-9179,60.0
mp-9248,79.0
mp-9349,20.0
mp-935811,183.0
mp-9382,150.0
mp-94,42.0
mp-9400,87.0
mp-944,185.0
mp-945184,42.0
mp-95,12.0
mp-9579,25.0
mp-9665,16.0
mp-971922,67.0
mp-971979,65.0
mp-971985,53.0
mp-972069,118.0
mp-972183,156.0
mp-972220,234.0
mp-972504,51.0
mp-972866,125.0
mp-972876,63.0
mp-972882,76.0
mp-973056,35.0
mp-973133,171.0
mp-973270,109.0
mp-973364,35.0
mp-973465,53.0
mp-973564,67.0
mp-973636,68.0
mp-973684,36.0
mp-973734,65.0
mp-973824,33.0
mp-973841,51.0
mp-973865,92.0
mp-973887,50.0
mp-973910,106.0
mp-973979,117.0
mp-974063,133.0
mp-974066,34.0
mp-974558,12.0
mp-974625,351.0
mp-974638,58.0
mp-974973,111.0
mp-975275,15.0
mp-975288,109.0
mp-975368,24.0
mp-975518,57.0
mp-975522,55.0
mp-975578,21.0
mp-975793,53.0
mp-975797,38.0
mp-975909,95.0
mp-976,183.0
mp-976023,26.0
mp-976106,99.0
mp-976129,50.0
mp-976139,19.0
mp-976181,13.0
mp-976239,26.0
mp-976414,18.0
mp-976425,35.0
mp-976426,48.0
mp-976598,106.0
mp-976600,95.0
mp-976843,228.0
mp-976893,140.0
mp-9771,151.0
mp-977187,88.0
mp-978088,41.0
mp-978267,88.0
mp-978293,69.0
mp-978523,74.0
mp-978549,46.0
mp-978950,52.0
mp-978995,152.0
mp-979026,42.0
mp-979044,92.0
mp-979073,42.0
mp-979258,69.0
mp-979435,46.0
mp-979715,65.0
mp-979961,39.0
mp-979989,45.0
mp-980200,128.0
mp-980749,214.0
mp-981234,37.0
mp-981393,84.0
mp-981530,72.0
mp-981933,35.0
mp-982015,38.0
mp-982070,262.0
mp-982370,9.0
mp-982557,71.0
mp-982773,2.0
mp-983358,166.0
mp-9835,98.0
mp-983555,94.0
mp-983565,77.0
mp-983583,75.0
mp-983908,79.0
mp-984104,110.0
mp-984714,40.0
mp-984791,45.0
mp-989530,99.0
mp-989554,130.0
mp-989560,19.0
mp-996941,28.0
mp-996981,98.0
mp-997005,98.0
mp-997051,130.0
mp-997054,46.0
mp-997100,80.0
mp-998,99.0
mp-998197,21.0
mp-9983,81.0
mp-998527,122.0
mp-999198,309.0
mvc-14941,38.0
mp-1001784,54.0
mp-10018,24.0
mp-10021,49.0
mp-1002114,171.0
mp-1003322,111.0
mp-10037,234.0
mp-1007760,59.0
mp-10078,83.0
mp-1007855,195.0
mp-1008224,203.0
mp-1008556,184.0
mp-1008617,54.0
mp-1008632,219.0
mp-1009755,24.0
mp-1010,261.0
mp-1013526,17.0
mp-1013554,48.0
mp-1018656,33.0
mp-1018672,145.0
mp-1018690,73.0
mp-1018940,70.0
mp-1019255,51.0
mp-1019280,103.0
mp-1019584,127.0
mp-10198,158.0
mp-102,212.0
mp-10201,155.0
mp-1020118,90.0
mp-1020622,144.0
mp-10224,60.0
mp-1024984,163.0
mp-1025044,185.0
mp-1025053,198.0
mp-1025203,67.0
mp-1025281,77.0
mp-1025329,170.0
mp-1025353,178.0
mp-1025437,98.0
mp-1028,53.0
mp-1029334,132.0
mp-1029574,40.0
mp-1029656,55.0
mp-10316,74.0
mp-10435,77.0
mp-10440,204.0
mp-10602,65.0
mp-1063005,14.0
mp-10675,163.0
mp-10708,177.0
mp-10750,41.0
mp-10760,59.0
mp-1077098,6.0
mp-1077723,90.0
mp-1081,98.0
mp-1082,320.0
mp-1084,233.0
mp-10872,139.0
mp-10878,90.0
mp-11181,47.0
mp-11261,86.0
mp-11369,63.0
mp-11461,62.0
mp-11464,41.0
mp-11470,83.0
mp-11492,104.0
mp-11519,194.0
mp-11563,214.0
mp-11737,80.0
mp-11800,95.0
mp-1200,148.0
mp-12411,48.0
mp-12523,98.0
mp-12600,43.0
mp-12628,3.0
mp-12661,52.0
mp-12763,175.0
mp-12764,103.0
mp-12765,106.0
mp-12953,49.0
mp-13032,55.0
mp-13089,46.0
mp-13092,105.0
mp-1335,196.0
mp-13446,225.0
mp-13498,39.0
mp-1378,42.0
mp-1429,144.0
mp-15605,139.0
mp-1589,197.0
mp-1608,82.0
mp-1609,276.0
mp-16287,179.0
mp-16495,239.0
mp-16521,204.0
mp-16548,85.0
mp-166,17.0
mp-16775,100.0
mp-1690,17.0
mp-1700,195.0
mp-1720,152.0
mp-1723,89.0
mp-178,72.0
mp-18,38.0
mp-1840,191.0
mp-18468,219.0
mp-18767,103.0
mp-18782,127.0
mp-18906,102.0
mp-18949,90.0
mp-19027,35.0
mp-19052,34.0
mp-19066,226.0
mp-1919,179.0
mp-19237,136.0
mp-19282,144.0
mp-19800,218.0
mp-19953,129.0
mp-20191,202.0
mp-20196,35.0
mp-20227,47.0
mp-2028,159.0
mp-20495,44.0
mp-20621,58.0
mp-20897,94.0
mp-20935,160.0
mp-21065,84.0
mp-21117,120.0
mp-21141,129.0
mp-21253,11.0
mp-21345,64.0
mp-21382,78.0
mp-21413,47.0
mp-21445,84.0
mp-21481,38.0
mp-21873,113.0
mp-22029,157.0
mp-22116,48.0
mp-22309,99.0
mp-2233,74.0
mp-22375,85.0
mp-22510,136.0
mp-2254,201.0
mp-22546,195.0
mp-22565,154.0
mp-22580,152.0
mp-22620,83.0
mp-22719,109.0
mp-22749,220.0
mp-2287,184.0
mp-22905,32.0
mp-22961,32.0
mp-2297,100.0
mp-22980,25.0
mp-23002,15.0
mp-23143,42.0
mp-23173,3.0
mp-2318,219.0
mp-23195,21.0
mp-23201,39.0
mp-2330,69.0
mp-23803,174.0
mp-24150,127.0
mp-24289,174.0
mp-2435,135.0
mp-2482,57.0
mp-2498,188.0
mp-2501,293.0
mp-25417,133.0
mp-2551,136.0
mp-2552,90.0
mp-25542,101.0
mp-2612,39.0
mp-27263,21.0
mp-2729,120.0
mp-2743,73.0
mp-27507,14.0
mp-27519,5.0
mp-28077,2.0
mp-2816,44.0
mp-28593,36.0
mp-2964,25.0
mp-29678,61.0
mp-29772,73.0
mp-2987,29.0
mp-3000,236.0
mp-30244,51.0
mp-30410,127.0
mp-30427,32.0
mp-30444,133.0
mp-30449,57.0
mp-30658,186.0
mp-30670,64.0
mp-30739,77.0
mp-30921,57.0
mp-3107,150.0
mp-31086,35.0
mp-31119,164.0
mp-31460,156.0
mp-3255,95.0
mp-33322,47.0
mp-33683,58.0
mp-339,135.0
mp-34289,19.0
mp-3442,172.0
mp-35717,45.0
mp-36592,60.0
mp-36779,51.0
mp-36791,45.0
mp-3689,150.0
mp-3702,198.0
mp-3759,164.0
mp-37879,47.0
mp-3792,190.0
mp-38695,47.0
mp-4255,66.0
mp-4321,98.0
mp-4354,40.0
mp-4384,34.0
mp-4428,75.0
mp-4559,45.0
mp-4563,146.0
mp-4678,142.0
mp-4826,121.0
mp-501,23.0
mp-504825,2.0
mp-505216,167.0
mp-510311,30.0
mp-5323,191.0
mp-5347,57.0
mp-549970,130.0
mp-552016,57.0
mp-554201,92.0
mp-554352,58.0
mp-554769,56.0
mp-555483,133.0
mp-556034,4.0
mp-556605,190.0
mp-556646,48.0
mp-557523,11.0
mp-557929,54.0
mp-558636,144.0
mp-559691,102.0
mp-56,8.0
mp-560562,24.0
mp-561079,29.0
mp-562100,18.0
mp-567345,218.0
mp-567981,198.0
mp-568137,21.0
mp-568232,102.0
mp-568320,65.0
mp-568354,86.0
mp-568495,110.0
mp-568516,32.0
mp-568584,2.0
mp-568711,180.0
mp-568901,196.0
mp-569,118.0
mp-569017,6.0
mp-569120,156.0
mp-569624,190.0
mp-569886,40.0
mp-569898,66.0
mp-569927,79.0
mp-570017,111.0
mp-570091,38.0
mp-570196,106.0
mp-570904,164.0
mp-571041,205.0
mp-571059,55.0
mp-571270,24.0
mp-5745,35.0
mp-580,139.0
mp-581786,108.0
mp-5938,94.0
mp-597,151.0
mp-603347,103.0
mp-6094,85.0
mp-625074,51.0
mp-625998,48.0
mp-628606,9.0
mp-639755,3.0
mp-642750,145.0
mp-643063,23.0
mp-643431,9.0
mp-643432,8.0
mp-646507,142.0
mp-670,231.0
mp-673174,213.0
mp-675180,65.0
mp-675880,46.0
mp-68,35.0
mp-684679,119.0
mp-685941,42.0
mp-6879,79.0
mp-690535,180.0
mp-690536,123.0
mp-6915,142.0
mp-6963,63.0
mp-6997,32.0
mp-7017,131.0
mp-7099,211.0
mp-71,15.0
mp-714885,163.0
mp-7163,41.0
mp-7237,43.0
mp-7339,56.0
mp-745,43.0
mp-7463,123.0
mp-7474,108.0
mp-753911,133.0
mp-754009,98.0
mp-754126,143.0
mp-754165,179.0
mp-7543,66.0
mp-754352,50.0
mp-754850,52.0
mp-755089,152.0
mp-755342,166.0
mp-755455,70.0
mp-755543,112.0
mp-755714,104.0
mp-756683,129.0
mp-758594,175.0
mp-761390,199.0
mp-761873,36.0
mp-768305,123.0
mp-770649,99.0
mp-773602,22.0
mp-774192,107.0
mp-779517,136.0
mp-779689,8.0
mp-7804,255.0
mp-783905,75.0
mp-7891,54.0
mp-795,52.0
mp-8001,142.0
mp-8200,62.0
mp-8218,194.0
mp-8237,55.0
mp-8275,145.0
mp-8354,168.0
mp-8372,60.0
mp-849060,10.0
mp-850131,27.0
mp-861619,180.0
mp-862546,111.0
mp-862873,52.0
mp-862875,108.0
mp-862903,68.0
mp-863720,135.0
mp-864633,57.0
mp-864667,60.0
mp-864745,41.0
mp-864901,76.0
mp-864927,218.0
mp-864952,48.0
mp-864957,205.0
mp-864981,103.0
mp-865014,56.0
mp-865067,39.0
mp-865080,5.0
mp-865219,126.0
mp-865237,102.0
mp-865424,129.0
mp-865517,126.0
mp-865641,99.0
mp-865659,94.0
mp-865797,140.0
mp-865808,69.0
mp-865935,33.0
mp-866082,90.0
mp-866083,196.0
mp-866227,82.0
mp-866279,76.0
mp-866818,43.0
mp-867210,13.0
mp-867213,118.0
mp-867229,43.0
mp-867364,82.0
mp-867753,177.0
mp-867854,49.0
mp-867921,82.0
mp-867923,148.0
mp-875,236.0
mp-88,39.0
mp-889,299.0
mp-8982,60.0
mp-9027,56.0
mp-9304,92.0
mp-9479,15.0
mp-9561,20.0
mp-9575,57.0
mp-9580,1.0
mp-9587,290.0
mp-971712,47.0
mp-971779,208.0
mp-972,36.0
mp-972088,94.0
mp-972185,104.0
mp-972274,68.0
mp-972396,167.0
mp-972415,71.0
mp-972494,30.0
mp-972530,76.0
mp-972884,57.0
mp-972925,103.0
mp-972961,100.0
mp-972984,67.0
mp-973,202.0
mp-973143,87.0
mp-973153,150.0
mp-973166,17.0
mp-973256,14.0
mp-973343,34.0
mp-973455,30.0
mp-973646,72.0
mp-973771,56.0
mp-973874,41.0
mp-974307,69.0
mp-974325,36.0
mp-974430,371.0
mp-974642,146.0
mp-974865,42.0
mp-975065,364.0
mp-975608,55.0
mp-975650,30.0
mp-975651,41.0
mp-975658,40.0
mp-975882,11.0
mp-975906,63.0
mp-975932,56.0
mp-975997,107.0
mp-976025,21.0
mp-976138,38.0
mp-976236,83.0
mp-976259,101.0
mp-976265,178.0
mp-976291,26.0
mp-976343,99.0
mp-976982,21.0
mp-977113,117.0
mp-977207,21.0
mp-977264,39.0
mp-977358,101.0
mp-977383,138.0
mp-977403,8.0
mp-977416,106.0
mp-977568,192.0
mp-978268,51.0
mp-978283,22.0
mp-978498,52.0
mp-978515,63.0
mp-978519,57.0
mp-978568,184.0
mp-978815,56.0
mp-978823,42.0
mp-978907,66.0
mp-979234,38.0
mp-979270,101.0
mp-979614,38.0
mp-979751,187.0
mp-979899,37.0
mp-979910,215.0
mp-979987,110.0
mp-980662,66.0
mp-980947,30.0
mp-981103,77.0
mp-981214,31.0
mp-981379,54.0
mp-982667,130.0
mp-982739,162.0
mp-983556,55.0
mp-983566,40.0
mp-983602,80.0
mp-984049,30.0
mp-984627,68.0
mp-984754,45.0
mp-985443,75.0
mp-989542,21.0
mp-989570,29.0
mp-989579,20.0
mp-989586,123.0
mp-989608,21.0
mp-989609,144.0
mp-9945,85.0
mp-996971,158.0
mp-996979,68.0
mp-996987,80.0
mp-996992,74.0
mp-997006,123.0
mp-997037,119.0
mp-998147,39.0
mp-998323,21.0
mp-998418,74.0
mp-999190,162.0
mvc-11012,151.0
mvc-13470,19.0
mvc-5884,63.0
mvc-6615,123.0
mp-1001833,31.0
mp-1002230,54.0
mp-10025,257.0
mp-1003317,132.0
mp-1003637,130.0
mp-1007730,105.0
mp-1008349,205.0
mp-1008500,67.0
mp-1008530,227.0
mp-1008568,105.0
mp-1008601,116.0
mp-1008874,112.0
mp-1009238,126.0
mp-1009504,12.0
mp-1009594,31.0
mp-1009834,155.0
mp-10105,71.0
mp-10140,74.0
mp-10159,14.0
mp-10175,43.0
mp-1017509,85.0
mp-1017543,151.0
mp-1018012,220.0
mp-1018032,115.0
mp-1018126,28.0
mp-1018130,178.0
mp-1018157,205.0
mp-1018804,115.0
mp-10225,59.0
mp-1022726,35.0
mp-10228,25.0
mp-1023319,31.0
mp-1024963,188.0
mp-1025113,163.0
mp-1025151,75.0
mp-1025176,91.0
mp-1025182,60.0
mp-1025273,15.0
mp-1025278,58.0
mp-1025280,78.0
mp-1025291,73.0
mp-1025318,105.0
mp-10257,197.0
mp-10266,213.0
mp-10284,119.0
mp-1029037,20.0
mp-1029408,119.0
mp-1029444,45.0
mp-1029536,149.0
mp-1029542,53.0
mp-1029702,162.0
mp-1030,210.0
mp-10371,171.0
mp-1038916,61.0
mp-1039073,40.0
mp-1039141,58.0
mp-1039293,60.0
mp-1039383,25.0
mp-10455,84.0
mp-10523,144.0
mp-1058,94.0
mp-10615,38.0
mp-10752,42.0
mp-10886,102.0
mp-10889,40.0
mp-10891,141.0
mp-110,36.0
mp-11222,44.0
mp-11304,103.0
mp-11413,74.0
mp-11515,218.0
mp-11516,180.0
mp-11571,62.0
mp-12065,120.0
mp-121,9.0
mp-12110,245.0
mp-1251,233.0
mp-1252,119.0
mp-12751,79.0
mp-12777,131.0
mp-1281,274.0
mp-13079,158.0
mp-13108,165.0
mp-13288,13.0
mp-13364,48.0
mp-13799,54.0
mp-140,49.0
mp-14105,100.0
mp-14112,42.0
mp-14142,171.0
